epoch,acc_test,acc_train
162,0.26644444444444443,0.2857142857142857
163,0.27655555555555555,0.3333333333333333
164,0.2637777777777778,0.2826086956521739
165,0.25955555555555554,0.32222222222222224
166,0.27655555555555555,0.34444444444444444
167,0.28855555555555557,0.27472527472527475
168,0.28955555555555557,0.4175824175824176
169,0.25477777777777777,0.3111111111111111
170,0.3016666666666667,0.2988505747126437
171,0.2976666666666667,0.41935483870967744
172,0.28644444444444445,0.35555555555555557
173,0.25077777777777777,0.24175824175824176
174,0.25366666666666665,0.2967032967032967
175,0.25366666666666665,0.26373626373626374
176,0.2427777777777778,0.3181818181818182
177,0.28355555555555556,0.3956043956043956
178,0.29133333333333333,0.2413793103448276
179,0.2818888888888889,0.25882352941176473
180,0.30177777777777776,0.35555555555555557
181,0.2792222222222222,0.34065934065934067
182,0.26744444444444443,0.34831460674157305
183,0.239,0.38823529411764707
184,0.2768888888888889,0.3804347826086957
185,0.2876666666666667,0.4157303370786517
186,0.2976666666666667,0.3076923076923077
187,0.29777777777777775,0.43820224719101125
188,0.25966666666666666,0.3522727272727273
189,0.29588888888888887,0.4157303370786517
190,0.30644444444444446,0.34444444444444444
191,0.2975555555555556,0.2777777777777778
192,0.30266666666666664,0.3368421052631579
193,0.29344444444444445,0.3563218390804598
194,0.26566666666666666,0.3023255813953488
195,0.3,0.3258426966292135
196,0.26755555555555555,0.34444444444444444
197,0.25922222222222224,0.31868131868131866
198,0.31822222222222224,0.3655913978494624
199,0.3,0.3103448275862069
200,0.3048888888888889,0.4065934065934066
201,0.29888888888888887,0.30434782608695654
202,0.291,0.37777777777777777
203,0.2921111111111111,0.29545454545454547
204,0.31155555555555553,0.3191489361702128
205,0.29688888888888887,0.4069767441860465
206,0.289,0.3132530120481928
207,0.30244444444444446,0.4835164835164835
208,0.2867777777777778,0.2840909090909091
209,0.30922222222222223,0.4148936170212766
210,0.2912222222222222,0.3333333333333333
211,0.31177777777777776,0.4
212,0.2851111111111111,0.34444444444444444
213,0.2851111111111111,0.2717391304347826
214,0.29244444444444445,0.358695652173913
215,0.287,0.37777777777777777
216,0.29744444444444446,0.3181818181818182
217,0.2901111111111111,0.3111111111111111
218,0.312,0.4044943820224719
219,0.24688888888888888,0.2988505747126437
220,0.30277777777777776,0.23595505617977527
221,0.2848888888888889,0.32222222222222224
222,0.3241111111111111,0.4090909090909091
223,0.29133333333333333,0.3870967741935484
224,0.3217777777777778,0.4
225,0.3258888888888889,0.38636363636363635
226,0.301,0.34444444444444444
227,0.29944444444444446,0.4065934065934066
228,0.2798888888888889,0.31868131868131866
229,0.3016666666666667,0.32608695652173914
230,0.2966666666666667,0.41304347826086957
231,0.269,0.37209302325581395
232,0.29988888888888887,0.3626373626373626
233,0.2748888888888889,0.3707865168539326
234,0.31277777777777777,0.3888888888888889
235,0.326,0.3977272727272727
236,0.33,0.33695652173913043
237,0.29444444444444445,0.4044943820224719
238,0.31255555555555553,0.39080459770114945
239,0.229,0.38461538461538464
240,0.245,0.26744186046511625
241,0.26155555555555554,0.3103448275862069
242,0.29688888888888887,0.5333333333333333
243,0.3333333333333333,0.3695652173913043
244,0.3408888888888889,0.3793103448275862
245,0.33411111111111114,0.391304347826087
246,0.3446666666666667,0.4
247,0.3323333333333333,0.3258426966292135
248,0.3501111111111111,0.3956043956043956
249,0.29877777777777775,0.42528735632183906
250,0.30844444444444447,0.3764705882352941
251,0.2986666666666667,0.4111111111111111
252,0.3042222222222222,0.30851063829787234
253,0.31222222222222223,0.38372093023255816
254,0.33755555555555555,0.3076923076923077
255,0.3477777777777778,0.3
256,0.3278888888888889,0.4367816091954023
257,0.337,0.3977272727272727
258,0.3198888888888889,0.33707865168539325
259,0.2917777777777778,0.38202247191011235
260,0.25344444444444447,0.28735632183908044
261,0.281,0.32967032967032966
262,0.3526666666666667,0.34831460674157305
263,0.35155555555555557,0.43333333333333335
264,0.29688888888888887,0.3181818181818182
265,0.32866666666666666,0.46153846153846156
266,0.2853333333333333,0.3804347826086957
267,0.3338888888888889,0.38461538461538464
268,0.33466666666666667,0.32967032967032966
269,0.3367777777777778,0.34065934065934067
270,0.3586666666666667,0.3541666666666667
271,0.33644444444444443,0.30337078651685395
272,0.323,0.3977272727272727
273,0.33755555555555555,0.42857142857142855
274,0.35877777777777775,0.38372093023255816
275,0.30266666666666664,0.3448275862068966
276,0.3416666666666667,0.3626373626373626
277,0.3625555555555556,0.35555555555555557
278,0.36144444444444446,0.3977272727272727
279,0.30466666666666664,0.3333333333333333
280,0.3467777777777778,0.2976190476190476
281,0.3467777777777778,0.26666666666666666
282,0.3602222222222222,0.42105263157894735
283,0.336,0.4777777777777778
284,0.32555555555555554,0.3409090909090909
285,0.33844444444444444,0.4939759036144578
286,0.33844444444444444,0.32967032967032966
287,0.33355555555555555,0.3118279569892473
288,0.33355555555555555,0.2804878048780488
289,0.33355555555555555,0.3548387096774194
290,0.33355555555555555,0.3111111111111111
291,0.2896666666666667,0.37777777777777777
292,0.31077777777777776,0.3111111111111111
293,0.3486666666666667,0.4945054945054945
294,0.3377777777777778,0.4482758620689655
295,0.3391111111111111,0.40217391304347827
296,0.3432222222222222,0.4777777777777778
297,0.3332222222222222,0.43956043956043955
298,0.3625555555555556,0.4065934065934066
299,0.36966666666666664,0.43956043956043955
300,0.3463333333333333,0.32967032967032966
301,0.33255555555555555,0.3076923076923077
302,0.3368888888888889,0.4069767441860465
303,0.3277777777777778,0.3707865168539326
304,0.32033333333333336,0.47619047619047616
305,0.3171111111111111,0.37777777777777777
306,0.35388888888888886,0.43956043956043955
307,0.35855555555555557,0.42857142857142855
308,0.337,0.4838709677419355
309,0.36544444444444446,0.4157303370786517
310,0.334,0.35051546391752575
311,0.3088888888888889,0.3333333333333333
312,0.29444444444444445,0.33695652173913043
313,0.31333333333333335,0.2967032967032967
314,0.3352222222222222,0.40229885057471265
315,0.3408888888888889,0.36666666666666664
316,0.36433333333333334,0.3548387096774194
317,0.36288888888888887,0.39080459770114945
318,0.348,0.44565217391304346
319,0.291,0.4574468085106383
320,0.3393333333333333,0.3595505617977528
321,0.36288888888888887,0.4945054945054945
322,0.36177777777777775,0.4318181818181818
323,0.36244444444444446,0.4777777777777778
324,0.3586666666666667,0.4044943820224719
325,0.36444444444444446,0.42391304347826086
326,0.3605555555555556,0.4
327,0.31822222222222224,0.3548387096774194
328,0.34355555555555556,0.5
329,0.33866666666666667,0.35555555555555557
330,0.37022222222222223,0.4318181818181818
331,0.3761111111111111,0.41975308641975306
332,0.3546666666666667,0.41379310344827586
333,0.33611111111111114,0.3804347826086957
334,0.32755555555555554,0.4069767441860465
335,0.3088888888888889,0.39325842696629215
336,0.3407777777777778,0.3404255319148936
337,0.331,0.39325842696629215
338,0.3362222222222222,0.3655913978494624
339,0.3615555555555556,0.4883720930232558
340,0.3551111111111111,0.3707865168539326
341,0.36966666666666664,0.39325842696629215
342,0.37544444444444447,0.43010752688172044
343,0.37122222222222223,0.43023255813953487
344,0.3207777777777778,0.36666666666666664
345,0.31577777777777777,0.39325842696629215
346,0.329,0.3372093023255814
347,0.352,0.32608695652173914
348,0.3968888888888889,0.3829787234042553
349,0.3258888888888889,0.5168539325842697
350,0.3462222222222222,0.39325842696629215
351,0.36644444444444446,0.49411764705882355
352,0.36544444444444446,0.46153846153846156
353,0.388,0.4942528735632184
354,0.346,0.4431818181818182
355,0.3482222222222222,0.38202247191011235
356,0.304,0.31521739130434784
357,0.34144444444444444,0.48314606741573035
358,0.391,0.45555555555555555
359,0.3566666666666667,0.5666666666666667
360,0.3381111111111111,0.5274725274725275
361,0.3685555555555556,0.3595505617977528
362,0.402,0.4
363,0.38822222222222225,0.5168539325842697
364,0.38655555555555554,0.3978494623655914
365,0.3957777777777778,0.41237113402061853
366,0.38866666666666666,0.4945054945054945
367,0.3982222222222222,0.4883720930232558
368,0.4033333333333333,0.43956043956043955
369,0.3938888888888889,0.3563218390804598
370,0.3412222222222222,0.32954545454545453
371,0.3241111111111111,0.38636363636363635
372,0.3267777777777778,0.30851063829787234
373,0.34455555555555556,0.4148936170212766
374,0.37733333333333335,0.4942528735632184
375,0.4057777777777778,0.42391304347826086
376,0.3841111111111111,0.3448275862068966
377,0.38811111111111113,0.43010752688172044
378,0.35688888888888887,0.4880952380952381
379,0.3486666666666667,0.35555555555555557
380,0.363,0.3258426966292135
381,0.3838888888888889,0.4044943820224719
382,0.38066666666666665,0.449438202247191
383,0.39944444444444444,0.5376344086021505
384,0.37633333333333335,0.46153846153846156
385,0.3711111111111111,0.4787234042553192
386,0.3794444444444444,0.4222222222222222
387,0.39366666666666666,0.4782608695652174
388,0.38522222222222224,0.5393258426966292
389,0.388,0.4431818181818182
390,0.4093333333333333,0.43478260869565216
391,0.398,0.5113636363636364
392,0.3798888888888889,0.4945054945054945
393,0.3952222222222222,0.5113636363636364
394,0.3978888888888889,0.43333333333333335
395,0.3721111111111111,0.47126436781609193
396,0.36377777777777776,0.4157303370786517
397,0.332,0.3711340206185567
398,0.32766666666666666,0.38461538461538464
399,0.38222222222222224,0.38461538461538464
400,0.4042222222222222,0.422680412371134
401,0.41233333333333333,0.5168539325842697
402,0.4118888888888889,0.48314606741573035
403,0.403,0.38372093023255816
404,0.37855555555555553,0.4883720930232558
405,0.31233333333333335,0.3870967741935484
406,0.37822222222222224,0.358695652173913
407,0.3748888888888889,0.4375
408,0.35755555555555557,0.4725274725274725
409,0.39022222222222225,0.44680851063829785
410,0.3864444444444444,0.39285714285714285
411,0.40155555555555555,0.449438202247191
412,0.40744444444444444,0.5274725274725275
413,0.39955555555555555,0.4939759036144578
414,0.38033333333333336,0.5168539325842697
415,0.3992222222222222,0.42857142857142855
416,0.3987777777777778,0.4791666666666667
417,0.42533333333333334,0.5054945054945055
418,0.42977777777777776,0.37362637362637363
419,0.4087777777777778,0.47191011235955055
420,0.4242222222222222,0.43820224719101125
421,0.4061111111111111,0.5402298850574713
422,0.419,0.5280898876404494
423,0.37866666666666665,0.46153846153846156
424,0.35555555555555557,0.44047619047619047
425,0.37533333333333335,0.3956043956043956
426,0.37855555555555553,0.40476190476190477
427,0.3308888888888889,0.42045454545454547
428,0.40855555555555556,0.42857142857142855
429,0.4166666666666667,0.4222222222222222
430,0.41744444444444445,0.4318181818181818
431,0.43066666666666664,0.4574468085106383
432,0.3998888888888889,0.5054945054945055
433,0.4116666666666667,0.4673913043478261
434,0.4222222222222222,0.4777777777777778
435,0.4318888888888889,0.4791666666666667
436,0.4231111111111111,0.48314606741573035
437,0.37566666666666665,0.41304347826086957
438,0.37566666666666665,0.4666666666666667
439,0.39222222222222225,0.43820224719101125
440,0.4028888888888889,0.4065934065934066
441,0.2773333333333333,0.3522727272727273
442,0.41533333333333333,0.4444444444444444
443,0.385,0.449438202247191
444,0.36177777777777775,0.48863636363636365
445,0.408,0.4883720930232558
446,0.40955555555555556,0.4175824175824176
447,0.4245555555555556,0.4823529411764706
448,0.4167777777777778,0.42696629213483145
449,0.4187777777777778,0.48936170212765956
450,0.43022222222222223,0.4945054945054945
451,0.42155555555555557,0.5052631578947369
452,0.3821111111111111,0.5053763440860215
453,0.4147777777777778,0.3516483516483517
454,0.3923333333333333,0.4020618556701031
455,0.3992222222222222,0.43529411764705883
456,0.37044444444444447,0.42391304347826086
457,0.4096666666666667,0.4418604651162791
458,0.4027777777777778,0.5604395604395604
459,0.4043333333333333,0.45348837209302323
460,0.43422222222222223,0.47619047619047616
461,0.43244444444444446,0.44680851063829785
462,0.4252222222222222,0.4838709677419355
463,0.44322222222222224,0.4891304347826087
464,0.43744444444444447,0.4725274725274725
465,0.4092222222222222,0.42528735632183906
466,0.31955555555555554,0.47191011235955055
467,0.4161111111111111,0.4835164835164835
468,0.42633333333333334,0.5227272727272727
469,0.41555555555555557,0.5384615384615384
470,0.42933333333333334,0.5164835164835165
471,0.4067777777777778,0.4725274725274725
472,0.39744444444444443,0.3958333333333333
473,0.3868888888888889,0.38372093023255816
474,0.39266666666666666,0.39325842696629215
475,0.4278888888888889,0.4659090909090909
476,0.3848888888888889,0.4444444444444444
477,0.36577777777777776,0.449438202247191
478,0.4282222222222222,0.6022727272727273
479,0.423,0.4945054945054945
480,0.43477777777777776,0.313953488372093
481,0.41988888888888887,0.4444444444444444
482,0.43177777777777776,0.42528735632183906
483,0.4371111111111111,0.4945054945054945
484,0.3695555555555556,0.5333333333333333
485,0.38455555555555554,0.4835164835164835
486,0.39955555555555555,0.47674418604651164
487,0.41388888888888886,0.4888888888888889
488,0.418,0.5108695652173914
489,0.4288888888888889,0.47191011235955055
490,0.4305555555555556,0.5111111111111111
491,0.37033333333333335,0.48863636363636365
492,0.411,0.4222222222222222
493,0.42277777777777775,0.42857142857142855
494,0.43466666666666665,0.5116279069767442
495,0.44222222222222224,0.5227272727272727
496,0.39944444444444444,0.4318181818181818
497,0.413,0.4725274725274725
498,0.4331111111111111,0.43956043956043955
499,0.43655555555555553,0.5444444444444444
500,0.4167777777777778,0.4827586206896552
501,0.4142222222222222,0.5111111111111111
502,0.4142222222222222,0.3958333333333333
503,0.4108888888888889,0.36363636363636365
504,0.4108888888888889,0.42391304347826086
505,0.39022222222222225,0.3225806451612903
506,0.42133333333333334,0.4157303370786517
507,0.4192222222222222,0.550561797752809
508,0.4361111111111111,0.4431818181818182
509,0.4378888888888889,0.5617977528089888
510,0.4226666666666667,0.5217391304347826
511,0.4181111111111111,0.35555555555555557
512,0.42977777777777776,0.5340909090909091
513,0.3983333333333333,0.39325842696629215
514,0.40544444444444444,0.43617021276595747
515,0.4265555555555556,0.5054945054945055
516,0.40755555555555556,0.5
517,0.41433333333333333,0.43820224719101125
518,0.4266666666666667,0.4444444444444444
519,0.442,0.43820224719101125
520,0.4285555555555556,0.5106382978723404
521,0.4265555555555556,0.4606741573033708
522,0.4265555555555556,0.5113636363636364
523,0.395,0.4939759036144578
524,0.42233333333333334,0.5287356321839081
525,0.3918888888888889,0.4725274725274725
526,0.4067777777777778,0.44565217391304346
527,0.4261111111111111,0.4
528,0.43822222222222224,0.38461538461538464
529,0.37544444444444447,0.42391304347826086
530,0.4017777777777778,0.4659090909090909
531,0.3938888888888889,0.45555555555555555
532,0.44222222222222224,0.5
533,0.44266666666666665,0.5054945054945055
534,0.44633333333333336,0.5053763440860215
535,0.43533333333333335,0.5287356321839081
536,0.42033333333333334,0.5697674418604651
537,0.4305555555555556,0.38636363636363635
538,0.4431111111111111,0.4946236559139785
539,0.44044444444444447,0.5604395604395604
540,0.44477777777777777,0.5106382978723404
541,0.451,0.5333333333333333
542,0.445,0.5
543,0.4464444444444444,0.5454545454545454
544,0.3908888888888889,0.5
545,0.44322222222222224,0.4943820224719101
546,0.44522222222222224,0.5060240963855421
547,0.42977777777777776,0.5542168674698795
548,0.4454444444444444,0.41379310344827586
549,0.423,0.42857142857142855
550,0.41233333333333333,0.5108695652173914
551,0.4177777777777778,0.45454545454545453
552,0.38355555555555554,0.42105263157894735
553,0.4265555555555556,0.4725274725274725
554,0.40555555555555556,0.46236559139784944
555,0.4202222222222222,0.5263157894736842
556,0.42,0.47058823529411764
557,0.44733333333333336,0.5444444444444444
558,0.4613333333333333,0.5402298850574713
559,0.44866666666666666,0.5434782608695652
560,0.4487777777777778,0.532608695652174
561,0.4467777777777778,0.4111111111111111
562,0.436,0.5517241379310345
563,0.4517777777777778,0.4891304347826087
564,0.45811111111111114,0.6304347826086957
565,0.4481111111111111,0.40217391304347827
566,0.43,0.4418604651162791
567,0.43466666666666665,0.46153846153846156
568,0.43577777777777776,0.4777777777777778
569,0.42077777777777775,0.5365853658536586
570,0.45311111111111113,0.47126436781609193
571,0.4583333333333333,0.5666666666666667
572,0.4411111111111111,0.5806451612903226
573,0.45311111111111113,0.36666666666666664
574,0.42433333333333334,0.5053763440860215
575,0.4503333333333333,0.4942528735632184
576,0.4562222222222222,0.47674418604651164
577,0.43022222222222223,0.6046511627906976
578,0.4072222222222222,0.42696629213483145
579,0.43733333333333335,0.5434782608695652
580,0.4597777777777778,0.5054945054945055
581,0.4315555555555556,0.5108695652173914
582,0.4146666666666667,0.5376344086021505
583,0.41433333333333333,0.43956043956043955
584,0.3908888888888889,0.45454545454545453
585,0.4117777777777778,0.5517241379310345
586,0.44633333333333336,0.46153846153846156
587,0.4461111111111111,0.4891304347826087
588,0.45422222222222225,0.5227272727272727
589,0.435,0.5425531914893617
590,0.41955555555555557,0.5
591,0.4461111111111111,0.45054945054945056
592,0.4628888888888889,0.5119047619047619
593,0.4677777777777778,0.4891304347826087
594,0.46744444444444444,0.4946236559139785
595,0.4256666666666667,0.5384615384615384
596,0.44422222222222224,0.550561797752809
597,0.41855555555555557,0.5106382978723404
598,0.44022222222222224,0.6111111111111112
599,0.45255555555555554,0.449438202247191
600,0.4637777777777778,0.46236559139784944
601,0.44077777777777777,0.5
602,0.45422222222222225,0.5473684210526316
603,0.4524444444444444,0.5376344086021505
604,0.4676666666666667,0.4943820224719101
605,0.41944444444444445,0.5111111111111111
606,0.4137777777777778,0.42696629213483145
607,0.43977777777777777,0.4883720930232558
608,0.4543333333333333,0.45555555555555555
609,0.4151111111111111,0.45454545454545453
610,0.3658888888888889,0.47674418604651164
611,0.407,0.5168539325842697
612,0.43933333333333335,0.5617977528089888
613,0.419,0.48314606741573035
614,0.41933333333333334,0.42528735632183906
615,0.4441111111111111,0.5714285714285714
616,0.4043333333333333,0.43333333333333335
617,0.4315555555555556,0.5934065934065934
618,0.449,0.5113636363636364
619,0.4661111111111111,0.5280898876404494
620,0.42933333333333334,0.4891304347826087
621,0.43766666666666665,0.5111111111111111
622,0.4245555555555556,0.5227272727272727
623,0.41488888888888886,0.4659090909090909
624,0.469,0.5222222222222223
625,0.46011111111111114,0.49411764705882355
626,0.4653333333333333,0.4945054945054945
627,0.46744444444444444,0.5113636363636364
628,0.447,0.5862068965517241
629,0.42433333333333334,0.5168539325842697
630,0.44655555555555554,0.5543478260869565
631,0.41544444444444445,0.5806451612903226
632,0.44755555555555554,0.5777777777777777
633,0.4618888888888889,0.5340909090909091
634,0.4696666666666667,0.6111111111111112
635,0.4507777777777778,0.5632183908045977
636,0.43755555555555553,0.5795454545454546
637,0.4701111111111111,0.48314606741573035
638,0.4673333333333333,0.6022727272727273
639,0.4792222222222222,0.5543478260869565
640,0.4448888888888889,0.5393258426966292
641,0.4563333333333333,0.45652173913043476
642,0.45855555555555555,0.4666666666666667
643,0.45122222222222225,0.5555555555555556
644,0.461,0.5543478260869565
645,0.4548888888888889,0.7191011235955056
646,0.45066666666666666,0.5168539325842697
647,0.42644444444444446,0.5
648,0.41588888888888886,0.6111111111111112
649,0.41588888888888886,0.3258426966292135
650,0.45511111111111113,0.5340909090909091
651,0.44822222222222224,0.4777777777777778
652,0.4401111111111111,0.45454545454545453
653,0.4508888888888889,0.4725274725274725
654,0.4488888888888889,0.5714285714285714
655,0.453,0.6043956043956044
656,0.4191111111111111,0.5157894736842106
657,0.4451111111111111,0.5111111111111111
658,0.4752222222222222,0.5483870967741935
659,0.4593333333333333,0.5465116279069767
660,0.456,0.5222222222222223
661,0.4458888888888889,0.5894736842105263
662,0.482,0.5212765957446809
663,0.4832222222222222,0.550561797752809
664,0.48133333333333334,0.5952380952380952
665,0.45266666666666666,0.5274725274725275
666,0.44533333333333336,0.5666666666666667
667,0.4076666666666667,0.5930232558139535
668,0.4262222222222222,0.5060240963855421
669,0.41933333333333334,0.4536082474226804
670,0.4157777777777778,0.4367816091954023
671,0.4358888888888889,0.4943820224719101
672,0.39866666666666667,0.3707865168539326
673,0.466,0.5340909090909091
674,0.473,0.5913978494623656
675,0.4696666666666667,0.5681818181818182
676,0.4766666666666667,0.6521739130434783
677,0.43377777777777776,0.5568181818181818
678,0.4603333333333333,0.5529411764705883
679,0.4451111111111111,0.5913978494623656
680,0.4021111111111111,0.5747126436781609
681,0.45666666666666667,0.5168539325842697
682,0.4587777777777778,0.5934065934065934
683,0.4187777777777778,0.4659090909090909
684,0.398,0.4444444444444444
685,0.475,0.5806451612903226
686,0.4692222222222222,0.5842696629213483
687,0.43577777777777776,0.4880952380952381
688,0.464,0.5053763440860215
689,0.449,0.5764705882352941
690,0.46355555555555555,0.5217391304347826
691,0.4697777777777778,0.5
692,0.45644444444444443,0.5227272727272727
693,0.4707777777777778,0.5894736842105263
694,0.4503333333333333,0.5402298850574713
695,0.45055555555555554,0.4888888888888889
696,0.45155555555555554,0.5
697,0.45344444444444443,0.5058823529411764
698,0.4642222222222222,0.5287356321839081
699,0.4058888888888889,0.5384615384615384
700,0.4058888888888889,0.3563218390804598
701,0.4716666666666667,0.38202247191011235
702,0.44655555555555554,0.5222222222222223
703,0.4633333333333333,0.5730337078651685
704,0.46355555555555555,0.6041666666666666
705,0.47244444444444444,0.5
706,0.4458888888888889,0.4835164835164835
707,0.477,0.5
708,0.43422222222222223,0.5764705882352941
709,0.43455555555555553,0.47191011235955055
710,0.4464444444444444,0.4666666666666667
711,0.44133333333333336,0.5113636363636364
712,0.4493333333333333,0.4946236559139785
713,0.4776666666666667,0.5
714,0.46111111111111114,0.6373626373626373
715,0.4524444444444444,0.5
716,0.4691111111111111,0.5164835164835165
717,0.45055555555555554,0.5384615384615384
718,0.4568888888888889,0.4431818181818182
719,0.47844444444444445,0.5393258426966292
720,0.4865555555555556,0.5714285714285714
721,0.46166666666666667,0.5632183908045977
722,0.48044444444444445,0.5842696629213483
723,0.47355555555555556,0.5287356321839081
